ID,text,label
VZJWQIF,اصلا جمال روحك و صدقك وحبك لبوك ..  ورضاية الوالدين يكفيك ارفعي رأسك  دائما مهم كانت طبيعة الناس..  وربي يشفيك إن الله مع صابيرين ان الله  يمهل ولا يهمل يا أحباب الله إدعو لها بشفاء.......,1
PRTYHLU,يعطيك الصحة يا سي ناجي جلول في هذا الموقف,1
VO2YJC4,Maaaaaaasit,0
5422J16,الفاسق الداعر 😀,0
K9BUWO2,Tfouh w Kalb yeklbo,0
3L34IHP,انا نحبها و نمو ت عليها,1
XU2YJRL,Bravoooooo,1
EF1L40K,Tahfoun wmetrobi barcha mahlek ya ja3four chaya5tna dhohek..a3az boit fi tounes,1
SH14M34,ربي يعدّي اللّيلة على خير.. :-D,0
AQV453J,wahra w class,1
WVQZYQ5,برافو وليد بردتنا على قلوبنا,1
Z9YFTWF,a7sen moumathla fi touns,1
49P0BVY,كيما عودنا باش يقطعنا ضحك,1
TNWKREM,فظائح ومهازل والشعب التونسي يعاني البطالة والفقر والتهميش والحكومة تواصل الكذب والتدليس على شعبها وتحاول ان تغطي على فشلها بمحاولة التركيز على اﻻوظاع في ليبيا وانه لو تم تدخل الغرب في ليبيا سيتدفق الليبيون على تونس واﻻستعداد لمواجهة تداعيات هذا التدخل علما ان الليبيين يدخلون الى تونس باموالهم وليس كﻻجئين ويساهمون في انعاش اﻻقتصاد التونسي منذ دخولهم وحتى مغادرتهم ووفقا لمكتب اﻻمم المتحدة للﻻجئين في تونس فانه ومنذ 2011 م لم تسجل اي حالة ﻻجئ ليبي ولم يتصل بالمكتب اي ليبي طلبا للمساعدة كﻻجئ ولذلك على الحكومة التونسية والسياسيين واﻻعﻻميين التوانسة ان يهتموا بالشأن المحلي لتونس ومعالجة مشاكل شعبهم والمحافظة على عﻻقات طيبة بجيرانها على اساس اﻻحترام المتبادل ﻻن تأزم العﻻقات بين ليبيا وتونس سيؤثر اكثر على الشعب التونسي وبصف خاصة على سكان المناطق الحدودية في بن قردان ومدنين وتطاوين الذين تعرضوا للتهميش من الحكومات التونسية المتعاقبة وتجاهلها في برامج التنمية وكأنهم ليسوا توانسة ولوﻻ امتهانهم للتجارة الموازية مع ليبيا لما استطاعوا ان يواجهوا متطلبات الحياة واخيرا نسأل الله أن يحغظ ليبيا وتونس,0
K5LL4ZL,malla lokza hhh,0
YUXBX8G,ja3foure ya ma3lime rabi em3k w waf9ik enta ensne ra3n bravo,1
8AYE7PO,كافون كي عصام جمعة بهيم و ماشية معاه,0
ICI2LZR,mala jboura fa lbled l3ib mechou fik   pfffffffffffffff,0
ZCRQ26Q,مسلسل لوبن هذا ما نتفرجش فيه,0
DBUL9VG,مسلسل قوي,1
047F40Y,محلاها يعجبني تمثيلها نحبها برشا,1
KUMW5XU,Bravo naji jaloul bravo,1
XAWLZ3C,ممسطك انت و نوفل و اصحابك الي معاكم الكل في الحصة . اخطى مبروكة و مباركة و الباقي الشكاره و البحر .,0
GB21QOA,3sal denya e5dem 3la rou7k w rabi m3ak,1
BZVOUPN,A7la kafon,1
Q2GGX38,7asbi Allah wa ne3ma elwakil,0
1GFOORX,"برافووو طلع أرجل من برشا ""كﻻب""",1
K9O7Z94,صوتها حلو أتمنى لها النجاح :-*,1
DIDFZJ8,Na7iwhhh,0
SIVFI42,Wlh laye7chmou,0
IOGG5HU,Ka3eba le,0
YUINFET,انا نحبك جعفر,1
MV6WT7A,Maaaaset 5iiiiih,0
YBNI1YS,waw ma7la sotha,1
QISDQXD,محلاها ومحلا صوتها تعجبني,1
JMP945X,Masiit 3al a5ir,0
3G1ZSBK,برشا تسوميم,0
PXHBZFO,قناة العار و الشواذ,0
HWTGXBA,كمشة كلاب,0
ASR3XKH,ماسط لاسط,0
5I99MUC,Hey le9a7b jet,0
GECENEY,Mahlek mariem tbarkallah 3alik,1
VA2DGDT,maaaaaaaaaaaasssat khamej massakh niveau bas haamel marka adwaaar t9af9if wil 9waada w hadek tab3o,0
GPK8LAB,برافو سامي,1
TJFUJBP,mouch blastou bsara7a damou rzin,0
QU57FXP,zbela,0
7NGP5S0,Se3a jawiste :D,1
NY93M4X,a3ssal ya baja3a al jamila,1
Z0B8S1R,مامسطها هالجلطة مخيب منظرهااااا,0
ZRW50IC,اني قابسي و ما نتشرفش بيه جرذ كيف هذا و ما يشرف حتى قابسي و ما يشرفش قابس يعمل في succès على حساب العباد يجبد في العجرودي تي منين تعرفه العجرودي راك عملت العار ليبيا تستنا فيك,0
B6U00KJ,Bravo sami fehri😊😊😊😊,1
LTC91H9,معلم صافي,1
MZ9DAZP,Bardli 3ala 9albi :v,1
2Z6NAAX,9oulelhem isakrou 9anet irhabiya zitouna,0
IW3T8LC,صطوفه يا معقد هم معلم راك,1
D3ZCE52,3aycha nakeerhek,0
XPHZUJR,Nour Chiba a7la fannen nchallah dima m'en 7asan ils a7san wrabbi m3ak yq a7la fannen,1
1Y3ZVJT,Malhet,0
S6TP5BE,nes  mleh  yodhor  wmitrobi  fi  klemou,1
HOCGBK4,"تي زح اوول مرة نشوف قرد لاباس لينات""",0
R8Y2WQT,حثالة المجتمع.... شكونك إنتي تحكي علي الأندلسي الطيور علي اشكالها تقع .....ونسيتي رجال الي ملقييا صدورها الكرتوش باش ملهط كيفك تمد وجها في Tv....,0
BWTXH4N,ne nakraha,0
SOEERW6,لحاس تفوه عليك ربي يهديكم علاه ترجعو فيه هذا ياخي مش  عطاه طريحة اش اسمو تافه ومريض  قالك حكى مع سيدو صخرر وسيدو بالحسن,0
5S88FBU,a3az mosalsil kolo dho7k,1
B6257GP,نحبها برشا,1
ZSQEHVA,ya latif mala chitana,0
J10G3P3,انا شاكة فيه يهودي اللطف,0
PRM56L2,Bravooo badar,1
BSDVV4R,ما احلي صوتها ايضا اتقنت دورها كما ينبغي وتقمست الدور بشكل مبدع مسلسل يعالج ما تقاسيه المراة شكرا سيد سامي علي طرحك لهذا الموضوع ما اقسي الحياة بالنسبة للمراة التي تواجه الدنيا وعلي عاتقها عايلة مسؤولة منها ميعرفها كتن الي امجربها,1
GTJP11L,حكايتها فارغة,0
90G8ZUZ,M9atel dho7ek,1
I64LRS9,Tfiiiiiih,0
QT0HL4K,بنات عفويين وصيودة  متمسكين بوالدهم ربي يباركلهم,1
WL9GWJO,"Fan de ce film, bravo 👏",1
WUW05GN,marouma ahsen wahda,1
A3YVUIF,الزبالة انظف منه,0
68SBYM3,"honnetement masta barcha meme trop fade, sa présence au feuilleton nsbti aziza n'a aucun sens ni valeur",0
GUT0HFQ,فكاهة و راب حاجة خارقة للعادة Bravo kafon ♥ ,1
JL6BU88,بالتوفيق والنجاح,1
LI665RU,ميزالت البركة يا شيخ تحيفة لبلاد داخلة في حيت و انتي تلعب معا k2rim   في براد. ..فايد 😯لا حول و لا قوة إلا بالله .وشوفو آش يحكي لعنة الله عليه يا شيخ عندك بناتك 😡عيب عليك و تفوه علي جابك,0
GSQL4PL,تجمعي ماسط,0
TJNGITE,Bravooooooo,1
YE16V54,امسط انسان على وجه البسيطة تجمعي تعيس ماعندوش اخلاق وزايد جايبينو,0
JZE1CY1,"rajel w sid erjel""",1
XVHI7AE,مسكينة تونس ملي ضهرو هالوجوه مشات ملاتساكر هلكونا صغيراتنا الله لتربحكم,0
LZXS0DG,أحلى جعفور...احلي تلقائية و احلي ضحكة ديما متميز و قريب للقلب 👍,1
AWXH9ER,نور شيبة #نحبك,1
HC8UBAG,Matfarajtech ema ken ltlafez ltounsia fi romdhan walet haka chay y7achem,0
R0HMV3Z,ahle jew m3e ja3fer,1
X65N0WY,روعة,1
YO3O451,bsara7a jaw fih,1
SX9ZUS3,Eni n7bha barcha w te3jbni barcha,1
2BI1Y0R,فن عفن ولسان طويل وتحيا دوبل كانو,0
23R4I6N,MAHLAHA  KIFECH JABTAHA,1
SGPCW11,مريض بمرض اسمه النهضة
,0
NQJ4C8G,Ya3tik wahf ihizik,0
GO32KH7,حلوة,1
FRFHAQJ,حرا يمي,0
0HM3KG7,hadeka sid al rjel,1
86K26S8,chay y3mel il3ar,0
2BEINU3,Ta7an ou sa9et Ou mridh sifet 5ayba lkol fih ou akter haja tefah lfesed ou masa5 nrodouh haja Kbira f bled tfouh 3ala ha mandher,0
MZL9PAB,Sotha ybared 3al 9alb,1
WQBDHZ8,ya3tek kleb,0
QZNGXWP,Inti te3jebni m'en awel marra renek,1
E6FP102,jawek a7la jaw,1
OZ4EUGH,"m3allem sami fehri""",1
H08JCNR,7ram 3likom. 7okoma dalma,0
WEFCNDO,Bravooooooooo,1
LT4CUTP,تافها وقحة و جاهلة....... التزايد القبح وﻻت شهرى في تونس ............,0
BKOUV74,فنان,1
NK3BN5H,a7la amin,1
K5KUXT7,Ma5yebo,0
XWHN885,صوتك يشبه نهيق الحمار يا بغل بن علي,0
8CC9SLC,رخص,0
I1FJC89,الله يذلكم و يلعنكم يا اعلام العار و الفضايح,0
KIUCW9Y,mas9etha faza 5ayba 3mletha mathanet ela mafazdet 3la o5tha,0
AZUJ5LN,Mamstek w mathkel mleyektek,0
DBE9352,كافون شبيك كل مرة زيد تولي تافه.. آااه عطاك الوقت..,0
E2IMX79,taya7 sa3dek hanen,0
V6YLF0H,kil 3ada amin bil wahraaaa ;),1
3VFHNLI,أكبر لحاسة في تاريخ تونس هههههه,0
R3LTFNI,Nademni 3la enhar eli 7alet fih etlfaza yyyyyyya rabi saberna,0
KCYNT4N,عيب تقلو علي سي الطاهر هكا هههههه تي والله عيب ..,0
TIJ7SP7,tbarkallah alik walid w ala soutik w 3ala il 7al9 ili inti mnawir feha,1
WE15753,للاة النساء,1
O94RBQW,اقوة لقطة ايهبل,1
BX8572W,Hhhhh bravo,1
FGHBXIO,قيمته لا يعرفها إلا المساجين لا يستحق أن يشاهد,0
QDRPOCD,قحبة,0
I5SJ90C,في قناة الحوار التونسي ثمة برنامج و حوار و كذا.. ايا طلعوا علاش ؟ عالبطالة ؟ لا.. على الوضع الاقتصادي المزري ؟ لا.. على الفقر ؟ لا..على الفساد ؟ لا..على الثروات المنهوبة ؟ لا.. امالا علاش ؟ عالمثلية الجنسية سيدي خويا...اي نعم وفات مشاكل تونس الكل و قعدولنا كان المثليين نحكو عليهم.. لا و قالك غدوة زادة برنامج اخر على نفس الموضوع في نفس القناة !! يلعن مذهب بوكم الكلب راكم عملتو الريحة ياا سبب نكبتنا.. #اعلام_العار,0
50U7FZU,ثعلوب =D,0
XTDOXWV,رجل جليل بصراحة ..ولو ابتعد على النهضة لكان أفضل,1
C6DZKO7,Yesser masset,1
EE9IZPI,بيه الزردي كل شويه تهبط في سوريه  مش لازم توارينه كتفك شيب و عيب,0
49RAW6G,قلة حياء و قلة تربية و عمري ما ريت وقاحة لهدرجة هاذي لا عاد حشمة لا أخلاق لا دين و لا ملة العيب في القناة اللي ستقبلتهم ناس كيف هكة معندهم الحق حتي بش يعيشو في تونس,0
7QTEV4H,to9tel.,1
856G14O,يعععععع ملا مساطة هابطه منو كان مشيت خدمة فالفلاحة خيرلك تو تتعلم الرجولية,0
J50QS9B,عالميييي,1
21P4S2I,l'em3alem obhorna,1
4GLI7Y5,ديما الخمج والسكر في مسلسلات التونسيه,0
FHWWV2A,وهرة و زين و تربية و زيييد فوق من هذا صويت <3 واصل تبارك الله علييييك,1
XAGA6JF,Bravo walid :D,1
WYBL10J,Bsara7a wa7dou Karim el gharbi,1
T5Z719J,3aslaa,1
4WBKUL0,Masta,0
UVK8OMK,اكبر طحان ومنافق وكلب و لحاس انت يا سويسي,0
2URNHHW,عيب عليكم مخليتولناش بلطي يحكي,0
CME0K43,تحية لناجي جلولي حقو القضاء يأخذ مجراه تجاه السيد أحمد الرحموني كان يظهرو برشا كيفو الارهاب يصبح يشطح في تونس .قالو التعذيب ما ايجيش تي مع الناس هاذم انعذبوهم واشويا فاهم,1
0EQK7KR,رجل محترم وأكد من خلال ذكره لبعض ايات قرآنية أنه مثقف,1
KRSE6A5,"قليل تربية و متشرفش تونس و كان في بالك تكبر على قاضي خاطرك وزير راك غالط. هو بضراعو ولى قاضي و تبرك الله عليه و انت بانتخبات مزورة وليت وزير و بحزب الكلو تلحيس و إنت تعرف يا وزير. اه يا بلادي موجة و تدعدى انشا الله و رب يجيب خير. 

Khorda
Ena matfarajtech mai na3rfo yeeesir irzin wmasit nawfil 5ir mafhemtech chya3mil ghadi moch blasto
هذا المهرج الابله الماسط جاي باش يسب النهضة فقط . قريت التعاليق الكل ولا واحد قال فيه كلمة باهية طلع مكروه بنسبة 100%
Teeefeh
Nawfil malla miboune w  manel 9ahba kbira
Ma3ijbitnich barcha
Bilhag nsibti la3ziza sna mastetha
Jabri ou mejee chay
سلعة زبالة وكاذب
حرام عليك ياسي سمير تستضيف هذا الشيء الذي اسمه مخلوف و هو متخلف و ليس مخلوف
اوفففف ممسطه ومثقل دمه الفرجة فيه ثواني توجع الراس
ناجي يا تكركيرة راك لحاس ميبون و محڨور اقعد لحس للحكومة القحبة اما راك كي الكلب باش يطيشوك على قريب
احمد الرحموني خوانجي متخفي مهمته تبييض الارهاب الاسلامي
kalab 7achakom
بروو الله يهلكم  كيما ناوين تهلكو عايلاتنا .شكون مازال يتفرج فيكم لاله لا يربحكم انشاء الله
ماسط لاسط :3
Mosalsel tefeh
Tfouh 3lik w3la lijebik
منافقين حتى النهضة باعت. رجالها.   يوم لا ينفع مال ولا بنون.     يا ويلكم. يا نهضاوية
انسانة تافهة برشة ..وممثلة شلاكة برشة في فيلم تاعب برشة وعاملة روحها ماتعرفش احمد الاندلسي مع انها هي النكرة ....غلط في الدخلة عزيزتى وفوت عليك الطرح ...هههههه
ya choumi
Yeeeeeeser fechel
ملا حالة تقول اماريكان مش بلاد مسلمين عيب عليكم  وحرام تروجوا في الفساد
massat wallah
بصراحة عيب من زوز مسؤلين
mamestou winou naoufel 5ala blastou
الكلب اشرف منك يا راس البصل
أعوذ بالله من الشيطان الر جيم
رجل تافه يحكي بعقلية تجاوزها الزمن
Tfouuuuuuuuuuuuuuuuuuuh


ربنا لا تأخذنا بما فعل السفهاء منا ....",0
SFB1I67,inseen tefahh la akther la a9al...!!:3,0
D94D2BD,محلاها ربي معاها,1
BLSOMB1,تبارك الله عليه الجزيري وهراني و أنيق,1
MKRS1PB,Bravo wlh bent bledi bravo bravo.incha allah mabrouk ..vraimment la3bet bien...ferchichiya w ra5e la,1
ZYLMVW9,Bsaraha Eni mati3jibnich :/ :/,0
2D0RUCZ,mridhhh,0
S0KQSYU,A7la siyessi,1
7B37GVG,الشيخ الرهدان,0
B9SNTH0,tafhiin....,0
ZQYTV56,عسولتين ربى يحفضكم,1
3HDT0UX,يا جبل مايهزك ريح والمعلم يقعد معلم,1
PKUIM6G,ماسط ماسط  ماسط,0
IFKLUVW,"Tfate9""",1
3FA5HUE,ربي ايوفقك,1
HJPR7RW,فنانة بڤد. ونقطة وأرجع لسطر,1
ECMVU1R,Rabi yehanik yesin abda3t w enchallah min 7asan li a7san(Badr) ya m3allllem,1
DYJYMS7,Bourjouliaaa baredli 3ala 9albi bklamou  bravo walid,1
JXNH6YI,عضو رزين و ماسط بربي ما عادش تجيبوه في التلفزة يقزززززززز ؛ ((,0
WQXCOCX,متواضع و محترم,1
1KBS2DH,rak maset rak laset,0
XE0AHMW,مسلسل ماسط لاسط .. ما عجبنيش,0
SQQPQWZ,كم انت منافق و رهدان يا شعب الخضراء. التوانسة الكل تتفرج فيه المسلسل و حتى الي ما يتفرجش فيه يسأل شنية صار و يجي ينبر و ينقد. شعب ليست له القدرة حتى على تحمل مسؤولية افعاله و اقواله. التونسي معروف عنه ان ما يضوي كان على البراني. المسلسلات و الافلام العربية و الاجنبية نراو فيها العجب و قمة قلة الحياء لكن هاك عادي و حلو و مقبول و رومانسي عند التونسي. و كيف يرى موقف جريء شوية في لقطة في مسلسل في بلادو تولي الطامة الكبرى. و الناس الكل تولي ملائكة و ائمة جوامع و يطيحو سب و شتم باقبح انواح الشتائم الي كيف و جوههم و تربيتهم في المخرج و المسلسل و الممثلين و يردوهم بيهم و عليهم و يزيدو و نقصو. قمة النميمة و العياذ بالله. شعب ضاربو النقص في روحو على كل المستويات. و ما زعام كان في بعضهم. هنيئا لك يا تونس بهذا الشعب.😠😠,0
EAUCPY1,Tayyara,1
CKA7XX4,bravooooo,1
KTXEZ8O,منافق,0
EIQ89NW,تافه كي عاتو...ماهوش متربي,0
GXY62U7,9telni btho7ek ma7leeeeh hhh :D,1
VQBFSVT,آمين قارة راك مااااااااسط برشة. . . تتضومر وتهرجet sur tous  تتفورخ. . . ما زلت بعيد على مستوى منشط,0
R6WM4AJ,Yesser motrobi,1
XLAPGLJ,برافو استاذ مقداد....نحن معك لتطهير الوسط الفنى من هالاشكال,1
LHV6H70,maset laset,0
AS3U0D1,Taaaaaaaaaayaaaaaaaara el7al9a ENA nadh7ek bedmou3,1
